EC           	PROG        	TP    	FP    	FN    	SENS        	PREC        	F1SCORE     	N     	ZSCORE         
2.7.7.38     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.7.38     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.7.38     	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.7.38     	INTERPRO     	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	-2.23606798     
2.7.7.38     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.1.1.219    	E2P2         	11     	0      	2      	0.84615385   	1.0          	0.91666667   	5      	0.36436025      
1.1.1.219    	PRIAM        	13     	1      	0      	1.0          	0.92857143   	0.96296296   	5      	0.50542891      
1.1.1.219    	KOALA        	13     	0      	0      	1.0          	1.0          	1.0          	5      	0.61828386      
1.1.1.219    	KAAS         	1      	0      	12     	0.07692308   	1.0          	0.14285715   	5      	-1.99350192     
1.1.1.219    	Blast2Go     	13     	1      	0      	1.0          	0.92857143   	0.96296296   	5      	0.50542891      
1.2.1.13     	E2P2         	11     	0      	0      	1.0          	1.0          	1.0          	5      	0.76024112      
1.2.1.13     	PRIAM        	10     	0      	2      	0.83333333   	1.0          	0.90909091   	5      	0.34608798      
1.2.1.13     	KOALA        	11     	0      	1      	0.91666667   	1.0          	0.95652174   	5      	0.56216788      
1.2.1.13     	KAAS         	3      	0      	9      	0.25         	1.0          	0.4          	5      	-1.97316963     
1.2.1.13     	Blast2Go     	9      	0      	2      	0.81818182   	1.0          	0.9          	5      	0.30467266      
1.2.1.12     	E2P2         	29     	7      	0      	1.0          	0.80555556   	0.8923077    	5      	-0.61256315     
1.2.1.12     	PRIAM        	28     	8      	1      	0.96551724   	0.77777778   	0.86153846   	5      	-1.27890127     
1.2.1.12     	KOALA        	28     	0      	1      	0.96551724   	1.0          	0.98245614   	5      	1.33968988      
1.2.1.12     	KAAS         	27     	4      	2      	0.93103448   	0.87096774   	0.9          	5      	-0.44597884     
1.2.1.12     	Blast2Go     	29     	2      	0      	1.0          	0.93548387   	0.96666667   	5      	0.99775339      
2.5.1.93     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.5.1.93     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.5.1.93     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.5.1.92     	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-1.41421356     
2.5.1.92     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
2.5.1.92     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.2.4.2      	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	1      	0.0             
2.1.1.64     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.1.1.64     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.1.1.64     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.1.1.64     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.1.1.64     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.1.1.65     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
2.1.1.65     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
2.1.1.62     	E2P2         	3      	2      	0      	1.0          	0.6          	0.75         	5      	-2.0            
2.1.1.62     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.1.1.62     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.1.1.62     	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.1.1.62     	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.1.1.68     	E2P2         	20     	1      	2      	0.90909091   	0.95238095   	0.93023256   	5      	0.84416892      
2.1.1.68     	PRIAM        	20     	2      	2      	0.90909091   	0.90909091   	0.90909091   	5      	0.77753234      
2.1.1.68     	KOALA        	10     	4      	12     	0.45454545   	0.71428571   	0.55555555   	5      	-0.33677939     
2.1.1.68     	KAAS         	1      	0      	21     	0.04545455   	1.0          	0.08695653   	5      	-1.81376146     
2.1.1.68     	Blast2Go     	22     	9      	0      	1.0          	0.70967742   	0.83018868   	5      	0.52883959      
2.1.1.69     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.1.1.69     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.1.1.69     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.6.5.9      	PRIAM        	11     	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
1.6.5.9      	KAAS         	9      	0      	2      	0.81818182   	1.0          	0.9          	4      	-1.73205081     
1.6.5.9      	E2P2         	11     	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
1.6.5.9      	KOALA        	11     	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
1.6.5.5      	Blast2Go     	1      	2      	0      	1.0          	0.33333333   	0.5          	2      	0.0             
1.6.5.5      	E2P2         	1      	2      	0      	1.0          	0.33333333   	0.5          	2      	0.0             
1.6.5.4      	E2P2         	15     	47     	0      	1.0          	0.24193548   	0.38961038   	5      	-1.39263656     
1.6.5.4      	PRIAM        	13     	0      	2      	0.86666667   	1.0          	0.92857143   	5      	0.79288957      
1.6.5.4      	KOALA        	14     	0      	2      	0.875        	1.0          	0.93333333   	5      	0.81219941      
1.6.5.4      	KAAS         	5      	0      	11     	0.3125       	1.0          	0.47619048   	5      	-1.04154798     
1.6.5.4      	Blast2Go     	15     	2      	0      	1.0          	0.88235294   	0.9375       	5      	0.82909556      
1.6.5.3      	E2P2         	54     	535    	1      	0.98181818   	0.09168081   	0.16770186   	6      	0.12821886      
1.6.5.3      	PRIAM        	47     	141    	4      	0.92156863   	0.25         	0.39330544   	6      	2.12716787      
1.6.5.3      	KOALA        	49     	1138   	8      	0.85964912   	0.04128054   	0.07877814   	6      	-0.65968522     
1.6.5.3      	KAAS         	43     	597    	14     	0.75438596   	0.0671875    	0.12338594   	6      	-0.26444009     
1.6.5.3      	INTERPRO     	7      	184    	46     	0.13207547   	0.03664921   	0.05737704   	6      	-0.84930858     
1.6.5.3      	Blast2Go     	51     	930    	0      	1.0          	0.05198777   	0.09883721   	6      	-0.48195285     
1.6.5.2      	E2P2         	9      	0      	0      	1.0          	1.0          	1.0          	6      	1.14354374      
1.6.5.2      	PRIAM        	9      	0      	0      	1.0          	1.0          	1.0          	6      	1.14354374      
1.6.5.2      	KOALA        	5      	0      	4      	0.55555556   	1.0          	0.71428572   	6      	-0.47087094     
1.6.5.2      	KAAS         	5      	0      	4      	0.55555556   	1.0          	0.71428572   	6      	-0.47087094     
1.6.5.2      	INTERPRO     	3      	0      	6      	0.33333333   	1.0          	0.5          	6      	-1.68168201     
1.6.5.2      	Blast2Go     	9      	3      	0      	1.0          	0.75         	0.85714286   	6      	0.3363364       
3.2.1.125    	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-0.70710678     
3.2.1.125    	E2P2         	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-0.70710678     
3.2.1.125    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	1.41421356      
4.1.1.65     	E2P2         	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
4.1.1.65     	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
4.1.1.65     	KOALA        	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
4.1.1.65     	KAAS         	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
4.1.1.65     	INTERPRO     	3      	0      	2      	0.6          	1.0          	0.75         	6      	-2.23606798     
4.1.1.65     	Blast2Go     	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.3.1.107    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
2.3.1.107    	E2P2         	1      	1      	0      	1.0          	0.5          	0.66666667   	2      	-1.0            
2.3.1.103    	Blast2Go     	3      	1      	0      	1.0          	0.75         	0.85714286   	2      	1.0             
2.3.1.103    	E2P2         	3      	13     	0      	1.0          	0.1875       	0.31578947   	2      	-1.0            
1.8.5.1      	KAAS         	3      	0      	3      	0.5          	1.0          	0.66666667   	4      	-1.66666667     
1.8.5.1      	Blast2Go     	5      	0      	1      	0.83333333   	1.0          	0.90909091   	4      	0.11111111      
1.8.5.1      	E2P2         	6      	0      	0      	1.0          	1.0          	1.0          	4      	0.77777778      
1.8.5.1      	KOALA        	6      	0      	0      	1.0          	1.0          	1.0          	4      	0.77777778      
2.3.2.15     	E2P2         	6      	3      	0      	1.0          	0.66666667   	0.8          	6      	-0.52265341     
2.3.2.15     	PRIAM        	6      	0      	0      	1.0          	1.0          	1.0          	6      	1.14646552      
2.3.2.15     	KOALA        	6      	0      	0      	1.0          	1.0          	1.0          	6      	1.14646552      
2.3.2.15     	KAAS         	5      	0      	1      	0.83333333   	1.0          	0.90909091   	6      	0.3877751       
2.3.2.15     	INTERPRO     	3      	0      	3      	0.5          	1.0          	0.66666667   	6      	-1.63539932     
2.3.2.15     	Blast2Go     	6      	3      	0      	1.0          	0.66666667   	0.8          	6      	-0.52265341     
2.4.1.255    	KAAS         	1      	0      	6      	0.14285714   	1.0          	0.25         	3      	-0.70710678     
2.4.1.255    	E2P2         	7      	3      	0      	1.0          	0.7          	0.82352941   	3      	1.41421356      
2.4.1.255    	KOALA        	1      	0      	6      	0.14285714   	1.0          	0.25         	3      	-0.70710678     
2.4.1.254    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.1.254    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.1.254    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.1.256    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.256    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.256    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.1.256    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
